,Device ID,Sensor
1478,6409,accelerometer
1479,6409,compass
1480,6394,accelerometer
1481,6394,proximity
1482,6519,accelerometer
1483,6519,gyro
1484,6519,proximity
1485,6519,compass
1486,6238,accelerometer
1487,6238,gyro
1488,6238,proximity
1489,6238,compass
1490,6120,accelerometer
1491,6120,gyro
1492,6120,proximity
1493,6120,compass
1494,5993,accelerometer
1495,5993,proximity
1496,5993,compass
1497,6853,accelerometer
1498,6853,gyro
1499,6853,proximity
1500,6853,compass
1501,5953,accelerometer
1502,5953,gyro
1503,5953,proximity
1504,5953,compass
1505,7160,accelerometer
1506,7160,proximity
1507,7160,compass
1508,5952,accelerometer
1509,5952,proximity
1510,5952,compass
1511,5951,
1512,7158,
1513,5982,
1514,5891,accelerometer
1515,5891,proximity
1516,5891,compass
1517,5863,accelerometer
1518,5863,gyro
1519,5863,compass
1520,5706,accelerometer
1521,5706,gyro
1522,5706,proximity
1523,5706,compass
1524,5676,accelerometer
1525,5676,compass
1526,5675,accelerometer
1527,5675,proximity
1528,5675,compass
1529,5674,accelerometer
1530,5674,proximity
1531,5674,compass
1532,5600,accelerometer
1533,5600,gyro
1534,5600,proximity
1535,5600,compass
1536,5494,accelerometer
1537,5494,proximity
1538,5494,compass
1539,5493,accelerometer
1540,5493,gyro
1541,5493,compass
1542,5495,accelerometer
1543,5495,gyro
1544,5495,compass
1545,5879,accelerometer
1546,5879,compass
1547,5492,accelerometer
1548,5492,compass
1549,5329,accelerometer
1550,5329,proximity
1551,5329,compass
1552,5328,accelerometer
1553,5328,gyro
1554,5328,proximity
1555,5328,compass
1556,5331,accelerometer
1557,5331,gyro
1558,5331,compass
1559,5249,accelerometer
1560,5091,accelerometer
1561,5091,gyro
1562,5091,proximity
1563,5091,compass
1564,5083,accelerometer
1565,5083,gyro
1566,5083,compass
1567,5017,accelerometer
1568,5017,gyro
1569,5017,proximity
1570,5017,compass
1571,4850,accelerometer
1572,4850,gyro
1573,4850,proximity
1574,4850,compass
1575,4605,accelerometer
1576,4605,gyro
1577,4605,compass
1578,4604,accelerometer
1579,4604,gyro
1580,4604,compass
1581,5337,accelerometer
1582,5337,gyro
1583,5337,compass
1584,4596,accelerometer
1585,4596,gyro
1586,4596,compass
1587,4606,accelerometer
1588,4606,gyro
1589,4606,compass
1590,4422,accelerometer
1591,4422,gyro
1592,4422,proximity
1593,4422,compass
1594,4421,accelerometer
1595,4421,gyro
1596,4421,compass
1597,4322,accelerometer
1598,4322,gyro
1599,4322,compass
1600,3965,accelerometer
1601,3965,gyro
1602,3965,proximity
1603,3965,compass
1604,3936,accelerometer
1605,3936,gyro
1606,3936,compass
1607,3696,accelerometer
1608,12603,fingerprint
1609,12603,accelerometer
1610,12603,gyro
1611,12603,proximity
1612,12603,compass
1613,12460,fingerprint
1614,12460,accelerometer
1615,12460,proximity
1616,12460,compass
1617,12459,fingerprint
1618,12459,accelerometer
1619,12458,fingerprint
1620,12458,accelerometer
1621,12457,fingerprint
1622,12457,accelerometer
1623,12456,accelerometer
1624,12153,fingerprint
1625,12153,
1626,12110,fingerprint
1627,12110,accelerometer
1628,12110,proximity
1629,12102,fingerprint
1630,12102,accelerometer
1631,11830,accelerometer
1632,11829,accelerometer
1633,11828,accelerometer
1634,11757,fingerprint
1635,11757,accelerometer
1636,11757,gyro
1637,11757,proximity
1638,11757,compass
1639,11716,accelerometer
1640,11715,fingerprint
1641,11715,accelerometer
1642,11715,proximity
1643,11715,compass
1644,11673,fingerprint
1645,11673,proximity
1646,11673,gyro
1647,11672,fingerprint
1648,11672,accelerometer
1649,11643,fingerprint
1650,11643,accelerometer
1651,11643,gyro
1652,11643,proximity
1653,11643,compass
1654,11623,fingerprint
1655,11623,accelerometer
1656,11623,proximity
1657,11536,fingerprint
1658,11536,accelerometer
1659,11536,proximity
1660,11509,fingerprint
1661,11509,accelerometer
1662,11509,proximity
1663,11483,fingerprint
1664,11483,accelerometer
1665,11483,gyro
1666,11483,proximity
1667,11483,compass
1668,11398,fingerprint
1669,11398,accelerometer
1670,11398,proximity
1671,11376,fingerprint
1672,11376,accelerometer
1673,11376,gyro
1674,11376,proximity
1675,11376,compass
1676,11369,fingerprint
1677,11369,accelerometer
1678,11369,proximity
1679,11368,accelerometer
1680,11348,fingerprint
1681,11348,accelerometer
1682,11348,proximity
1683,11319,accelerometer
1684,11318,accelerometer
1685,11273,accelerometer
1686,11264,fingerprint
1687,11264,accelerometer
1688,11264,gyro
1689,11264,proximity
1690,11264,compass
1691,11258,accelerometer
1692,11258,proximity
1693,11096,accelerometer
1694,11095,accelerometer
1695,11094,accelerometer
1696,11073,fingerprint
1697,11073,accelerometer
1698,11073,gyro
1699,11073,proximity
1700,11073,compass
1701,10973,fingerprint
1702,10973,accelerometer
1703,10934,fingerprint
1704,10934,accelerometer
1705,10934,proximity
1706,10935,fingerprint
1707,10935,accelerometer
1708,10915,accelerometer
1709,10915,proximity
1710,10781,fingerprint
1711,10781,accelerometer
1712,10781,proximity
1713,10745,fingerprint
1714,10745,accelerometer
1715,10745,proximity
1716,10741,accelerometer
1717,10730,fingerprint
1718,10730,accelerometer
1719,10730,proximity
1720,10729,accelerometer
1721,10731,accelerometer
1722,10732,accelerometer
1723,10640,accelerometer
1724,10640,proximity
1725,10607,fingerprint
1726,10607,accelerometer
1727,10607,proximity
1728,10535,fingerprint
1729,10535,accelerometer
1730,10536,accelerometer
1731,10537,fingerprint
1732,10537,accelerometer
1733,10537,proximity
1734,10538,fingerprint
1735,10538,accelerometer
1736,10540,accelerometer
1737,10539,fingerprint
1738,10539,accelerometer
1739,10539,proximity
1740,10470,fingerprint
1741,10470,accelerometer
1742,10470,proximity
1743,10453,fingerprint
1744,10453,accelerometer
1745,10453,proximity
1746,10403,fingerprint
1747,10403,accelerometer
1748,10403,gyro
1749,10403,proximity
1750,10403,compass
1751,10359,accelerometer
1752,10313,fingerprint
1753,10313,accelerometer
1754,10313,proximity
1755,10312,fingerprint
1756,10312,accelerometer
1757,10312,proximity
1758,10160,accelerometer
1759,10107,fingerprint
1760,10107,accelerometer
1761,10107,proximity
1762,10106,accelerometer
1763,10105,accelerometer
1764,10047,fingerprint
1765,10047,accelerometer
1766,10047,proximity
1767,10046,fingerprint
1768,10046,accelerometer
1769,10046,proximity
1770,10045,fingerprint
1771,10045,accelerometer
1772,10045,proximity
1773,9994,accelerometer
1774,9994,proximity
1775,9968,accelerometer
1776,9967,accelerometer
1777,9930,fingerprint
1778,9930,accelerometer
1779,9930,proximity
1780,9929,accelerometer
1781,9855,fingerprint
1782,9855,accelerometer
1783,9855,gyro
1784,9855,proximity
1785,9855,compass
1786,9877,accelerometer
1787,9877,proximity
1788,9854,fingerprint
1789,9854,accelerometer
1790,9854,proximity
1791,9853,fingerprint
1792,9853,accelerometer
1793,9853,proximity
1794,9811,fingerprint
1795,9811,accelerometer
1796,9811,gyro
1797,9811,proximity
1798,9811,compass
1799,9876,accelerometer
1800,9876,proximity
1801,9778,fingerprint
1802,9778,accelerometer
1803,9778,proximity
1804,9777,fingerprint
1805,9777,accelerometer
1806,9777,proximity
1807,9776,accelerometer
1808,9776,proximity
1809,9775,accelerometer
1810,9775,proximity
1811,9718,fingerprint
1812,9718,accelerometer
1813,9718,gyro
1814,9718,proximity
1815,9718,compass
1816,9597,accelerometer
1817,9565,accelerometer
1818,9542,accelerometer
1819,9542,proximity
1820,9518,fingerprint
1821,9518,accelerometer
1822,9518,proximity
1823,9482,fingerprint
1824,9482,accelerometer
1825,9482,proximity
1826,9470,fingerprint
1827,9470,accelerometer
1828,9470,proximity
1829,9470,compass
1830,9360,accelerometer
1831,9360,proximity
1832,9359,accelerometer
1833,9325,accelerometer
1834,9314,fingerprint
1835,9314,accelerometer
1836,9314,gyro
1837,9314,proximity
1838,9314,compass
1839,9307,Iris scanner
1840,9307,fingerprint
1841,9307,accelerometer
1842,9307,gyro
1843,9307,proximity
1844,9307,compass
1845,9302,accelerometer
1846,9302,proximity
1847,9301,accelerometer
1848,9277,accelerometer
1849,9277,proximity
1850,9254,accelerometer
1851,9254,proximity
1852,9253,fingerprint
1853,9253,accelerometer
1854,9253,proximity
1855,9223,fingerprint
1856,9223,accelerometer
1857,9223,proximity
1858,9223,compass
1859,9184,fingerprint
1860,9184,accelerometer
1861,9184,proximity
1862,9165,fingerprint
1863,9165,accelerometer
1864,9165,proximity
1865,9165,compass
1866,9154,fingerprint
1867,9154,accelerometer
1868,9154,proximity
1869,9146,accelerometer
1870,9132,accelerometer
1871,9132,heart rate
1872,9131,fingerprint
1873,9131,accelerometer
1874,9131,proximity
1875,9131,compass
1876,9072,fingerprint
1877,9072,accelerometer
1878,9072,gyro
1879,9072,proximity
1880,9072,compass
1881,9064,fingerprint
1882,9064,accelerometer
1883,9064,proximity
1884,9063,fingerprint
1885,9063,accelerometer
1886,9063,proximity
1887,9007,fingerprint
1888,9007,accelerometer
1889,9007,proximity
1890,8965,accelerometer
1891,8965,proximity
1892,8964,accelerometer
1893,8952,accelerometer
1894,8952,proximity
1895,8946,fingerprint
1896,8946,accelerometer
1897,8946,proximity
1898,8945,fingerprint
1899,8945,accelerometer
1900,8945,proximity
1901,8945,compass
1902,8924,accelerometer
1903,8924,proximity
1904,8925,accelerometer
1905,8926,proximity
1906,8906,accelerometer
1907,8905,proximity
1908,8865,fingerprint
1909,8865,accelerometer
1910,8865,proximity
1911,8865,compass
1912,8846,accelerometer
1913,8846,proximity
1914,8845,accelerometer
1915,8842,accelerometer
1916,8841,accelerometer
1917,8835,fingerprint
1918,8835,accelerometer
1919,8835,gyro
1920,8835,proximity
1921,8835,compass
1922,8824,fingerprint
1923,8824,accelerometer
1924,8824,proximity
1925,8825,fingerprint
1926,8825,accelerometer
1927,8825,proximity
1928,8826,accelerometer
1929,8796,accelerometer
1930,8773,fingerprint
1931,8773,accelerometer
1932,8773,proximity
1933,8773,compass
1934,8774,fingerprint
1935,8774,accelerometer
1936,8774,proximity
1937,8774,compass
1938,8736,accelerometer
1939,8736,proximity
1940,8736,compass
1941,8735,accelerometer
1942,8732,accelerometer
1943,8732,proximity
1944,8731,accelerometer
1945,8731,proximity
1946,8713,accelerometer
1947,8709,accelerometer
1948,8709,proximity
1949,8670,accelerometer
1950,8670,gyro
1951,8670,proximity
1952,8653,accelerometer
1953,8653,proximity
1954,8621,fingerprint
1955,8621,accelerometer
1956,8621,gyro
1957,8621,proximity
1958,8555,accelerometer
1959,8553,accelerometer
1960,8544,accelerometer
1961,8544,proximity
1962,8544,compass
1963,8541,accelerometer
1964,8557,accelerometer
1965,8557,gyro
1966,8557,proximity
1967,8556,accelerometer
1968,8556,proximity
1969,8534,accelerometer
1970,8533,accelerometer
1971,8533,proximity
1972,8527,accelerometer
1973,8524,accelerometer
1974,8524,proximity
1975,8525,accelerometer
1976,8526,
1977,8496,accelerometer
1978,8496,proximity
1979,8496,compass
1980,8462,fingerprint
1981,8462,accelerometer
1982,8462,gyro
1983,8462,proximity
1984,8461,accelerometer
1985,8460,fingerprint
1986,8460,accelerometer
1987,8460,proximity
1988,8459,accelerometer
1989,8457,accelerometer
1990,8457,proximity
1991,8456,accelerometer
1992,8456,proximity
1993,8426,fingerprint
1994,8426,accelerometer
1995,8426,gyro
1996,8426,proximity
1997,8426,compass
1998,8427,accelerometer
1999,8427,proximity
2000,8428,accelerometer
2001,8428,proximity
2002,8429,accelerometer
2003,8429,proximity
2004,8349,fingerprint
2005,8349,accelerometer
2006,8349,gyro
2007,8349,proximity
2008,8338,fingerprint
2009,8338,accelerometer
2010,8338,proximity
2011,8296,fingerprint
2012,8296,accelerometer
2013,8296,gyro
2014,8296,proximity
2015,8322,accelerometer
2016,8322,proximity
2017,8323,accelerometer
2018,8323,proximity
2019,8324,accelerometer
2020,8324,proximity
2021,8256,accelerometer
2022,8256,proximity
2023,8255,accelerometer
2024,8255,proximity
2025,8252,accelerometer
2026,8252,proximity
2027,8251,accelerometer
2028,8251,proximity
2029,8253,accelerometer
2030,8253,proximity
2031,8254,accelerometer
2032,8254,proximity
2033,8171,accelerometer
2034,8171,proximity
2035,8188,accelerometer
2036,8188,proximity
2037,8189,accelerometer
2038,8190,accelerometer
2039,8191,accelerometer
2040,8191,proximity
2041,8187,fingerprint
2042,8187,accelerometer
2043,8187,gyro
2044,8187,proximity
2045,8153,accelerometer
2046,8152,fingerprint
2047,8152,accelerometer
2048,8152,proximity
2049,8151,accelerometer
2050,8118,accelerometer
2051,8118,proximity
2052,8117,accelerometer
2053,8117,proximity
2054,8116,accelerometer
2055,8116,proximity
2056,8119,accelerometer
2057,8115,accelerometer
2058,8030,accelerometer
2059,8029,accelerometer
2060,8029,proximity
2061,8028,accelerometer
2062,8028,proximity
2063,8003,accelerometer
2064,8003,proximity
2065,7990,fingerprint
2066,7990,accelerometer
2067,7990,proximity
2068,7990,compass
2069,7988,accelerometer
2070,7988,proximity
2071,7988,compass
2072,7989,accelerometer
2073,7989,proximity
2074,7989,compass
2075,7987,accelerometer
2076,7987,proximity
2077,7986,accelerometer
2078,7986,proximity
2079,7986,compass
2080,7978,accelerometer
2081,7978,proximity
2082,7978,compass
2083,7974,accelerometer
2084,7974,proximity
2085,7924,accelerometer
2086,7924,proximity
2087,7923,accelerometer
2088,7923,proximity
2089,7922,accelerometer
2090,7922,proximity
2091,7892,accelerometer
2092,7892,proximity
2093,7867,accelerometer
2094,7867,proximity
2095,7858,accelerometer
2096,7858,proximity
2097,7858,compass
2098,7857,accelerometer
2099,7857,gyro
2100,7857,proximity
2101,7857,compass
2102,7820,accelerometer
2103,7820,proximity
2104,7820,compass
2105,7775,accelerometer
2106,7775,proximity
2107,7774,accelerometer
2108,7774,proximity
2109,7726,accelerometer
2110,7726,proximity
2111,7726,compass
2112,7725,accelerometer
2113,7706,accelerometer
2114,7706,gyro
2115,7706,proximity
2116,7706,compass
2117,7705,accelerometer
2118,7705,proximity
2119,7676,accelerometer
2120,7676,proximity
2121,7671,accelerometer
2122,7671,gyro
2123,7671,proximity
2124,7671,compass
2125,7645,accelerometer
2126,7645,proximity
2127,7623,accelerometer
2128,7623,proximity
2129,7558,fingerprint
2130,7558,accelerometer
2131,7558,gyro
2132,7558,proximity
2133,7558,compass
2134,7559,accelerometer
2135,7559,proximity
2136,7523,accelerometer
2137,7523,proximity
2138,7499,accelerometer
2139,7499,proximity
2140,7498,accelerometer
2141,7490,accelerometer
2142,7489,accelerometer
2143,7489,proximity
2144,7450,accelerometer
2145,7450,proximity
2146,7450,gravity
2147,7449,accelerometer
2148,7449,proximity
2149,7449,compass
2150,7448,accelerometer
2151,7448,proximity
2152,7448,gravity
2153,7447,accelerometer
2154,7447,proximity
2155,7293,accelerometer
2156,7293,proximity
2157,7291,accelerometer
2158,7291,proximity
2159,7290,accelerometer
2160,7290,proximity
2161,7265,accelerometer
2162,7225,accelerometer
2163,7225,proximity
2164,7205,accelerometer
2165,7205,gyro
2166,7205,proximity
2167,7205,compass
2168,7204,accelerometer
2169,7204,gyro
2170,7204,proximity
2171,6930,accelerometer
2172,6930,gyro
2173,6930,proximity
2174,6929,accelerometer
2175,6929,gyro
2176,6929,proximity
2177,6928,accelerometer
2178,6928,gyro
2179,6928,proximity
2180,6927,accelerometer
2181,6927,proximity
2182,6926,accelerometer
2183,6926,gyro
2184,6926,proximity
2185,6925,accelerometer
2186,6925,gyro
2187,6925,proximity
2188,6924,accelerometer
2189,6924,gyro
2190,6924,proximity
2191,6924,compass
2192,6900,accelerometer
2193,6900,proximity
2194,6899,accelerometer
2195,6899,gyro
2196,6899,proximity
2197,6899,compass
2198,6839,accelerometer
2199,6839,proximity
2200,6838,accelerometer
2201,6838,proximity
2202,6837,accelerometer
2203,6837,gyro
2204,6837,proximity
2205,6836,accelerometer
2206,6836,proximity
2207,6835,accelerometer
2208,6835,proximity
2209,6834,accelerometer
2210,6833,accelerometer
2211,6670,accelerometer
2212,6670,proximity
2213,6669,accelerometer
2214,6669,proximity
2215,6565,accelerometer
2216,6565,proximity
2217,6566,accelerometer
2218,6566,proximity
2219,6567,accelerometer
2220,6567,proximity
2221,6568,accelerometer
2222,6406,accelerometer
2223,6406,gyro
2224,6406,proximity
2225,6405,accelerometer
2226,6405,gyro
2227,6405,proximity
2228,6346,accelerometer
2229,6346,gyro
2230,6346,proximity
2231,6346,compass
2232,6339,accelerometer
2233,6339,gyro
2234,6339,proximity
2235,6330,accelerometer
2236,6330,gyro
2237,6330,proximity
2238,6277,accelerometer
2239,6277,gyro
2240,6277,proximity
2241,6276,accelerometer
2242,6276,gyro
2243,6276,proximity
2244,6244,accelerometer
2245,6244,gyro
2246,6244,proximity
2247,6243,accelerometer
2248,6243,gyro
2249,6242,accelerometer
2250,6242,gyro
2251,6242,proximity
2252,6041,accelerometer
2253,6041,gyro
2254,6041,proximity
2255,5986,accelerometer
2256,5986,gyro
2257,5986,proximity
2258,5957,accelerometer
2259,5957,gyro
2260,5956,accelerometer
2261,5956,proximity
2262,5956,compass
2263,5955,accelerometer
2264,5955,gyro
2265,5955,proximity
2266,5955,compass
2267,5954,accelerometer
2268,5954,gyro
2269,5954,proximity
2270,5954,compass
2271,5935,accelerometer
2272,5935,gyro
2273,5935,proximity
2274,5935,compass
2275,5920,accelerometer
2276,5920,proximity
2277,5920,compass
2278,5909,accelerometer
2279,5909,gyro
2280,5909,proximity
2281,5909,compass
2282,5908,accelerometer
2283,5873,accelerometer
2284,5873,proximity
2285,5873,compass
2286,5761,accelerometer
2287,5761,proximity
2288,5748,
2289,5747,
2290,5746,
2291,5745,
2292,5661,accelerometer
2293,5661,gyro
2294,5661,proximity
2295,5661,compass
2296,5660,accelerometer
2297,5660,gyro
2298,5660,proximity
2299,5660,compass
2300,5662,accelerometer
2301,5593,accelerometer
2302,5593,gyro
2303,5593,proximity
2304,5593,compass
2305,5489,accelerometer
2306,5489,gyro
2307,5489,compass
2308,5458,accelerometer
2309,5458,gyro
2310,5458,proximity
2311,5458,compass
2312,5459,accelerometer
2313,5459,gyro
2314,5459,proximity
2315,5459,compass
2316,5460,accelerometer
2317,5460,gyro
2318,5460,proximity
2319,5460,compass
2320,5411,accelerometer
2321,5411,gyro
2322,5411,proximity
2323,5411,compass
2324,5410,
2325,5409,
